round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,termination,government_peer_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,zero_cash_persons,land_households_share,gini_wealth_attributed,land_supply,land_demand,land_sold,land_levy,land_levy_scale,new_firms,entries,coops_open,hhi_bread,owners,wealth_gap_meals,wealth_bottom10_meals,wealth_top10_meals,cash_gap_meals,cash_bottom10_meals,cash_top10_meals,invoices_issued,invoices_paid,invoices_open,invoices_overdue,liquidations,refoundings,bad_debt,bank_bailouts,profit_tax,profit_tax_scale,parking_tax_scale,income_tax_accrued,income_tax_charged,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,land_price_traded,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
1,128,4,4,6674.816099999998,0.0,121.29,121.29,121.29,,121.29,0.0,0.0,0.0,0.0,0.0,0.0025,35.1268,420.75,0.0,0.9588,140.25,214.28736666666668,0.02,18.959999999999972,1.02,0.0,0.0,1.02,0.0,0,0,1.0,0.27940975047011785,0.0,168.0,0.0,0.0,1.02,0,0,0,1.0,48,7.60386923076923,1.514553846153846,9.118423076923076,3.6274269230769214,1.0453007692307692,4.67272769230769,225.99999999999986,0.0,225.99999999999986,0.0,0,0,0.0,0.0,0.0,1.02,1.02,0.0,0.0,0.0,0.0612,0.5,0.25,0.0,0.0,0.0,48,640.0,71.50390000000012,121.29,54.50369999999999,0.0,0.0,0.0,0.0,0.0,0,54.4752,640.0,71.50390000000012,35.54370000000006,82.0,0.0,0.0,0.0,5.0,5.199999999999997,2.0,0.75,3.597459459459462,3.9200000000000013,80.0,16.0,40.0,512.0,185.0,51.0,81,0,0,0,11,5.0,512.0,3647.2172999999957,729.7116,1237.8351999999998,192,0,0,32,0.2240923946576343,0.27940975047011785,0.6557437538639601,3,1326.1433999999997,80.0,11,0,118.0,32,0,0,518.2105999999998,192,2678.2105999999994,5807.2173,0.0,0,0,0,1.5,0,0.0,32,32,2678.2105999999994,192,10240.0,0,0,236.0,52.0,970.45,4,84.727,84.72719999999997,NaN,1280.0,100.0,0.1912758333333333,0,0,0.0,0,0.0,1280.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,81,0.0,0,12,0.0,0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,84.727,808.5265999999998,2937.9968,0.33979261744503164,96,3129.0066999999967,32,2678.2105999999994,4,0.0,4,121.29000000000002,2,54.4752,-86.1632,11.925,11.25,0,0,40,40,S2 step 11 + greedy quarter,sumsy,5,-3.637978807091713e-12
2,128,4,4,7236.5164,0.0,274.0111,152.72119999999998,142.7452,,142.7452,0.0,0.0,0.0,0.0,0.0,0.0025,39.2074,420.75,0.0,0.91929744,140.25,178.50136666666666,0.02,83.66799999999981,1.0404,0.0,0.0,1.0404,0.0,0,0,0.9947916666666666,0.6753169789907654,0.0,239.0,1.0,0.0,1.0404,0,0,0,0.2679496777792458,48,110.71863923076921,1.868113076923077,112.5867523076923,3.9555392307692303,1.3271776923076926,5.282716923076923,627.3402999999997,225.99999999999983,627.3402999999997,0.0,0,0,0.0,0.0,0.0,1.0404,1.0404,0.0,0.0,0.0,0.062424,0.5,0.25,0.0,-2.5e-5,0.0,48,640.0,78.29970000000007,152.72119999999998,123.35530000000003,0.0,0.0,0.0,0.0,0.0,1,110.3104,640.0,78.29970000000007,39.68729999999997,82.0,0.0,0.0,0.015,4.789386973180066,5.48955225225225,2.0904214285714287,1.1246881818181815,3.53507236842104,11.107050148809522,222.0,261.0,111.0,512.0,304.0,51.0,51,0,0,1,9,2.0,512.0,4160.613499999999,349.9763,1821.1933000000001,191,1,0,32,0.18766578440745607,0.6753169789907654,0.436501434527903,3,1823.1832000000018,1250.0299999999972,9,0,56.0,32,0,0,906.0683999999999,191,35771.25260000001,39025.79770000007,0.0,0,1,0,1.5,0,0.0,32,32,35771.25260000001,191,10240.0,0,0,117.0636,29.0,755.2155,4,51.7505,51.750399999999985,NaN,1280.0,100.0,0.19385072265625003,0,0,0.0,0,0.0,1280.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,51,0.0,0,12,0.0,0,0.0,1200.0,0.0,2206.088400000001,0.0,2206.088400000001,0.0,51.7505,1232.7151,2926.3851,0.7009566111249717,96,3254.5451000000003,32,35771.25260000001,4,0.0,4,121.28989999999999,2,110.3104,-103.5378,12.640500000000001,182.4279,0,0,111,111,S2 step 11 + greedy quarter,sumsy,5,-3.637978807091713e-12
3,128,4,4,7791.909500000002,0.0,578.4801000000001,311.0323,148.7176,,148.7176,0.0,0.0,0.0,0.0,0.0,0.0025,43.1363,414.8429,0.0,0.8814223854719999,134.34289999999996,158.60509999999988,0.02,89.16310000000034,1.061208,0.0,0.0,1.061208,0.0,0,0,0.9947916666666666,0.670941906580377,0.0,263.0,0.0,0.0,1.061208,0,0,0,0.26771149630315494,48,116.45866949962455,2.2899148728122882,118.74858437243684,2.9522728069911,2.121079229483113,5.073352036474213,760.060299999999,627.3402999999996,760.060299999999,0.0,0,0,0.0,0.0,0.0,1.061208,1.061208,0.0,0.0,0.0,0.06367247999999999,0.5,0.25,0.0,-1.312725,0.0,48,640.0,84.60690000000001,311.0323,132.87520000000038,0.0,0.0,0.0,0.0,0.0,2,126.4442,640.0,84.60690000000001,43.71210000000002,82.0,0.0,0.0,0.015,4.8133442804428,5.45632573529411,1.9056061538461515,1.3380755555555557,3.5406092469596433,10.773838644345238,272.0,271.0,136.0,510.6666666666667,379.0,51.0,33,0,0,2,12,7.0,512.0,4603.784099999998,585.723,1971.0744,191,1,0,32,0.13445246409497158,0.670941906580377,0.3105400402952192,0,2143.3727999999996,1304.416299999999,11,0,65.0,32,0,0,1115.2084,191,36091.733199999995,39580.30889999999,0.0,1,2,0,1.5,0,0.0,32,32,36091.733199999995,191,10240.0,0,0,123.86439999999985,54.0,461.74749999999995,4,2.5482,2.5480000000000005,NaN,1280.0,100.0,0.1804398828125,0,0,0.0,0,0.0,1280.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,33,0.0,0,12,0.0,0,0.0,1200.0,0.3463,3151.2186286796723,0.0,3151.2186286796723,0.0,2.5482,1536.8461000000002,3018.5448999999994,0.6920299526217539,96,3488.5756999999985,32,36091.733199999995,4,0.0,4,121.28990000000005,2,138.41660000000002,-105.5813,13.398930000000002,182.4279,0,0,136,136,S2 step 11 + greedy quarter,sumsy,5,-3.637978807091713e-12
4,128,4,4,8336.885200000002,0.0,582.3961999999999,33.1683,141.2817,,141.2817,0.0,0.0,0.0,0.0,0.0,0.0025,56.7404,412.393275,0.0,0.8451077831905535,135.01479999999998,139.4878833333332,0.02,105.38420000000015,1.08243216,0.0,0.0,1.08243216,0.0,0,0,0.9947916666666666,0.671693044223566,0.0,259.0,0.0,0.0,1.08243216,0,0,0,0.2604621459943437,48,116.72667571399866,2.3515602814365812,119.07823599543525,3.5673294106867837,2.2514244022108136,5.818753812897597,734.4447000000001,760.0602999999986,734.4447000000001,0.0,0,0,0.0,0.0,0.0,1.08243216,1.08243216,0.0,0.0,0.0,0.0649459296,0.5,0.25,0.0,-7.097624999999998,0.0,48,640.0,95.02430000000001,33.1683,155.37580000000014,0.0,0.0,0.0,0.0,0.0,0,116.3543,640.0,95.02430000000001,49.99160000000003,82.0,0.0,0.0,0.015,5.343344404332126,5.427611363636364,1.8615468085106368,1.4355015267175568,3.426175744238564,10.450623485014878,264.0,277.0,132.0,509.33333333333337,379.00000000000006,51.0,31,0,0,0,16,12.0,512.0,4873.883900000001,702.3752999999999,2182.4142,191,1,0,32,0.14380772401682607,0.671693044223566,0.32584610948492365,1,2102.6321999999996,1480.106399999999,12,0,94.0,32,0,0,1361.7362,191,36331.6212,39843.76889999999,0.0,5,7,0,1.5,0,0.0,32,32,36331.6212,191,10240.0,0,0,174.98539999999986,62.0,405.1171,4,0.0,0.0,NaN,1280.0,100.0,0.1973664713541667,0,0,0.0,0,0.0,1280.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,31,0.0,0,12,0.0,0,0.0,1200.0,0.329,2863.3921547029995,0.0,2863.3921547029995,0.0,0.0,1824.2284999999997,3289.9066000000007,0.6927127709450549,96,3512.1477,32,36331.6212,4,0.0,4,115.22539999999998,2,160.8964,-84.5413,14.202865800000003,182.4279,0,0,132,132,S2 step 11 + greedy quarter,sumsy,5,-3.637978807091713e-12
5,128,4,4,8871.2646,0.0,551.4856,0.0,133.8458,,133.8458,0.0,0.0,0.0,0.0,0.0,0.0025,60.2923,419.8434,0.0,0.8102893425231027,149.88129999999998,134.52000666666657,0.02,103.56329999999994,1.1040808032,0.0,0.0,1.1040808032,0.0,0,0,0.9947916666666666,0.6694492970060739,0.0,266.0,0.0,0.0,1.1040808032,0,0,0,0.25603388566252866,48,105.81351078751976,2.166953857558433,107.9804646450782,3.854390257660897,2.1372670339001423,5.991657291561039,790.2261000000003,734.4446999999999,790.2261000000003,0.0,0,0,0.0,0.0,0.0,1.1040808032,1.1040808032,0.0,0.0,0.0,0.066244848192,0.5,0.25,0.0,-12.921425000000001,0.0,48,640.0,105.6206,0.0,160.28079999999997,0.0,0.0,0.0,0.0,0.0,0,141.06060000000002,640.0,105.6206,56.71750000000004,82.0,0.0,0.0,0.015,5.475023357664234,5.555583453237412,1.748916666666665,1.5652355072463773,3.3383033178266244,10.137104780464433,278.0,274.0,139.0,512.0,395.0,51.0,29,0,0,0,17,11.0,512.0,5243.0641000000005,720.5928,2435.5753999999997,191,1,0,32,0.15539098731050194,0.6694492970060739,0.29035729976415237,0,2143.464399999999,1500.1564000000003,13,0,54.0,32,0,0,1584.293,191,36547.5382,40206.30929999998,0.0,6,5,0,1.5,0,0.0,32,32,36547.5382,191,10240.0,0,0,94.4414999999999,64.0,270.6794,4,0.0,0.0,NaN,1280.0,100.0,0.20780907552083336,0,0,0.0,0,0.0,1280.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,29,0.0,0,12,0.0,0,0.0,1200.0,0.3117,2950.3267888663513,0.0,2950.3267888663513,0.0,0.0,2067.7894,3426.847599999999,0.6904982141292126,96,3658.7711000000013,32,36547.5382,4,0.0,4,109.16089999999997,2,183.34570000000002,-73.5535,15.055037748000004,182.4279,0,0,139,139,S2 step 11 + greedy quarter,sumsy,5,-3.637978807091713e-12
6,128,4,4,9396.280399999998,0.0,527.0261,6.4511,126.40990000000001,,126.40990000000001,0.0,0.0,0.0,0.0,0.0,0.0025,65.4734,426.65700000000004,0.0,0.7769054216111508,153.575,130.59474999999992,0.02,102.72520000000019,1.126162419264,0.0,0.0,1.126162419264,0.0,0,0,0.9947916666666666,0.6653524182314456,0.0,267.0,0.0,0.0,1.126162419264,0,0,0,0.266085931910954,48,103.88320134743691,2.529650605866058,106.41285195330298,4.350259628314036,2.478372988309752,6.828632616623787,799.5330999999998,790.2260999999997,799.5330999999998,0.0,0,0,0.0,0.0,0.0,1.126162419264,1.126162419264,0.0,0.0,0.0,0.06756974515584001,0.5,0.25,0.0,-18.436124999999993,0.0,48,640.0,114.98420000000006,6.4511,165.72190000000026,0.0,0.0,0.0,0.0,0.0,0,149.77609999999999,640.0,114.98420000000006,62.996699999999954,82.0,0.0,0.0,0.015,5.437788764044942,5.582379285714284,1.7033310344827592,1.7280474820143876,3.2759403153211206,9.8329916370505,280.0,267.0,140.0,512.0,397.0,51.0,28,0,0,2,15,5.0,512.0,5651.988499999999,770.6782,2596.5955,191,1,0,32,0.16233854202927867,0.6653524182314456,0.2899887711768152,0,2142.5650999999993,1451.8895999999995,7,0,58.0,32,0,0,1808.233,191,36764.83839999999,40608.5939,0.0,12,9,0,1.5,0,0.0,32,32,36764.83839999999,191,10240.0,0,0,98.79320000000004,64.0,161.7687,4,0.0,0.0,NaN,1280.0,100.0,0.21556956380208334,0,0,0.0,0,0.0,1280.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0.0,0,12,0.0,0,0.0,1200.0,0.2944,2906.8305874002685,0.0,2906.8305874002685,0.0,0.0,2356.0939000000003,3529.0424000000003,0.6865988387547148,96,3843.7555000000016,32,36764.83839999999,4,0.0,4,103.09639999999996,2,196.2553,-60.93650000000001,15.958340012880004,182.4279,0,0,140,140,S2 step 11 + greedy quarter,sumsy,5,-3.637978807091713e-12
7,128,4,4,9909.2919,0.0,507.57929999999993,11.7864,118.974,,118.974,0.0,0.0,0.0,0.0,0.0,0.0025,84.9885,431.0758285714286,0.0,0.7448969182407714,152.52959999999996,120.26651428571424,0.02,108.56509999999994,1.14868566764928,0.0,0.0,1.14868566764928,0.0,0,0,0.9947916666666666,0.6664846873141888,0.0,266.0,0.0,0.0,1.14868566764928,0,0,0,0.2703117781468117,48,105.96225605424293,2.1535118070642887,108.1157678613072,5.82251589981031,2.051216974284886,7.873732874095196,795.4438000000002,799.5331000000003,795.4438000000002,0.0,0,0,0.0,0.0,0.0,1.14868566764928,1.14868566764928,0.0,0.0,0.0,0.0689211400589568,0.5,0.25,0.0,-23.70632499999999,0.0,48,640.0,126.98850000000004,11.7864,179.40239999999986,0.0,0.0,0.0,0.0,0.0,0,158.7227,640.0,126.98850000000004,70.83729999999998,82.0,0.0,0.0,0.015,5.365608833922263,5.5531700000000015,1.6345981481481475,1.9283820143884882,3.220205394201854,9.538001887938984,280.0,283.0,140.0,509.3333333333333,397.0,51.0,28,0,0,1,23,9.0,512.0,5981.1915999999965,808.491,2814.4075000000003,191,1,0,32,0.20120249977654936,0.6664846873141888,0.32354421748876794,0,2140.006299999999,1518.4673000000003,16,0,54.0,32,0,0,2057.7895000000003,191,37007.7551,40941.443600000006,0.0,9,12,0,1.5,0,0.0,32,32,37007.7551,191,10240.0,0,0,88.26829999999997,64.0,61.49059999999999,4,0.0,0.0,NaN,1280.0,100.0,0.22646411458333335,0,0,0.0,0,0.0,1280.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0.0,0,12,0.0,0,0.0,1200.0,0.2771,2766.7605478574383,0.0,2766.7605478574383,0.0,0.0,2596.7944,3684.3891,0.6876442243953811,96,3933.6885000000007,32,37007.7551,4,0.0,4,97.03189999999995,2,204.1223,-33.9855,16.915840413652806,182.4279,0,0,140,140,S2 step 11 + greedy quarter,sumsy,5,-3.637978807091713e-12
8,128,4,4,10410.225299999996,0.0,505.50929999999994,29.7525,111.5381,,111.5381,0.0,0.0,0.0,0.0,0.0,0.0025,116.6407,433.630725,0.0,0.7142071652092515,150.505,105.66334166666667,0.02,111.23410000000003,1.1716593810022657,0.0,0.0,1.1716593810022657,0.0,0,0,0.9947916666666666,0.6685587794870778,0.0,272.0,0.0,0.0,1.1716593810022657,0,0,0,0.2875256611520347,48,109.4220236874582,1.762101272472882,111.18412495993108,7.695284866928237,1.5959490761608,9.291233943089036,820.2433000000004,795.4437999999994,820.2433000000004,0.0,0,0,0.0,0.0,0.0,1.1716593810022657,1.1716593810022657,0.0,0.0,0.0,0.07029956286013594,0.5,0.25,0.0,-28.781724999999984,0.0,48,640.0,139.06660000000008,29.7525,190.11990000000023,0.0,0.0,0.0,0.0,0.0,0,164.3627,640.0,139.06660000000008,78.88579999999989,82.0,0.0,0.0,0.015,5.318362637362633,5.494817123287675,1.60429603960396,1.9415075862068965,3.1693783075587185,9.251861831300815,292.0,273.0,146.0,510.66666666666663,409.0,51.0,25,0,0,1,22,4.0,512.0,6326.447400000002,817.88,2926.1464000000005,191,1,0,32,0.24568939897848563,0.6685587794870778,0.337547140580456,1,2162.3664000000026,1451.9129999999989,11,0,101.0,32,0,0,2373.0253999999995,191,37317.85119999998,41281.045300000034,0.0,12,9,0,1.5,0,0.0,32,32,37317.85119999998,191,10240.0,0,0,162.03389999999996,64.0,58.7481,4,0.0,0.0,NaN,1280.0,100.0,0.23382102864583332,0,0,0.0,0,0.0,1280.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,25,0.0,0,12,0.0,0,0.0,1200.0,0.2598,2913.324643309739,0.0,2913.324643309739,0.0,0.0,2906.5223999999994,3802.774500000001,0.6886108215988485,96,3963.1940999999993,32,37317.85119999998,4,0.0,4,119.21990000000005,2,207.1077,5.102599999999995,17.930790838471975,182.4279,0,0,146,146,S2 step 11 + greedy quarter,sumsy,5,-3.637978807091713e-12
9,128,4,4,10902.164799999997,0.0,669.4801999999999,197.28099999999998,104.10220000000001,,104.10220000000001,0.0,0.0,0.0,0.0,0.0,0.0025,163.4064,435.17623333333336,0.0,0.6847818300026304,149.1801,90.58994444444447,0.02,119.65730000000013,1.195092568622311,0.0,0.0,1.195092568622311,0.0,0,0,0.9895833333333334,0.6756853026634306,0.0,272.0,1.0,0.0,1.195092568622311,0,0,0,0.29892183606712247,48,119.80555012593739,2.0323005923908677,121.83785071832826,8.47206309882204,1.9327731413659102,10.404836240187953,818.0358999999988,820.2433000000004,818.0358999999988,0.0,0,0,0.0,0.0,0.0,1.195092568622311,1.195092568622311,0.0,0.0,0.0,0.07170555411733866,0.5,0.25,0.0,-33.83662500000001,0.0,48,640.0,148.06049999999996,197.28099999999998,204.87020000000018,0.0,0.0,0.0,0.0,0.0,0,167.00979999999998,640.0,148.06049999999996,85.21289999999993,82.0,0.0,0.0,0.015,5.203521993127146,5.5174889655172334,1.5787932773109243,1.9271216783216782,3.1316392431892357,8.974305976361789,290.0,291.0,145.0,510.6666666666667,407.00000000000006,51.0,25,0,0,1,25,12.0,512.0,6581.06,829.4476,3086.0065000000004,190,2,0,32,0.2664909487890246,0.6756853026634306,0.3095169516773022,0,2130.5768000000003,1514.2248999999995,13,0,119.0,32,0,0,2653.1864999999993,190,40532.68619999998,44469.8175,0.0,15,11,0,1.5,0,0.0,32,32,40532.68619999998,190,10240.0,0,0,187.8764,64.0,75.2345,4,0.0,0.0,NaN,1280.0,100.0,0.24879270833333336,0,0,0.0,0,0.0,1280.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,25,0.0,0,12,0.0,0,0.0,1200.0,0.2425,2609.9924112574977,0.0,2609.9924112574977,0.0,0.0,3202.7281999999996,3990.6886,0.6953265139534006,96,3937.1312999999986,32,40532.68619999998,4,0.0,4,134.68169999999998,2,207.1002,59.30419999999998,19.006638288780294,197.95145,0,0,145,145,S2 step 11 + greedy quarter,sumsy,5,-3.637978807091713e-12
10,128,4,4,11385.360300000004,0.0,646.8166,20.5105,96.66629999999999,,96.66629999999999,0.0,0.0,0.0,0.0,0.0,0.0025,211.9527,435.4460700000001,0.0,0.656568818606522,145.9582,74.49779000000002,0.02,112.80569999999994,1.2189944199947573,0.0,0.0,1.2189944199947573,0.0,0,0,0.9895833333333334,0.6746344928969477,0.0,275.0,0.0,0.0,1.2189944199947573,0,0,0,0.3329190082644628,48,123.13728915799663,2.337648943998701,125.47493810199533,9.228174994145396,2.2591133792405813,11.487288373385976,849.1189000000004,818.0358999999997,849.1189000000004,0.0,0,0,0.0,0.0,0.0,1.2189944199947573,1.2189944199947573,0.0,0.0,0.0,0.07313966519968544,0.5,0.25,0.0,-40.53122500000002,0.0,48,640.0,156.8044999999999,20.5105,204.40729999999988,0.0,0.0,0.0,0.0,0.0,0,169.007,640.0,156.8044999999999,91.60160000000006,82.0,0.0,0.0,0.015,5.124852727272723,5.577979194630875,1.5601961904761887,1.9066877551020405,3.07206696845112,8.705076797070936,298.0,275.0,149.0,510.66666666666663,415.0,51.0,23,0,0,1,21,8.0,512.0,6931.667299999997,863.2746000000001,3142.3559,190,2,0,32,0.2758397884165982,0.6746344928969477,0.2996204030665892,0,2129.5285000000003,1409.3344999999988,11,0,105.0,32,0,0,2900.7275,190,40766.29529999999,44805.978599999944,0.0,13,7,0,1.5,0,0.0,32,32,40766.29529999999,190,10240.0,0,0,163.8205999999998,64.0,67.1028,4,0.0,0.0,NaN,1280.0,100.0,0.2551244205729167,0,0,0.0,0,0.0,1280.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,12,0.0,0,0.0,1200.0,0.2252,2655.9678758995037,0.0,2655.9678758995037,0.0,0.0,3455.2599999999993,4072.7333,0.6939572645029961,96,4039.6832999999992,32,40766.29529999999,4,0.0,4,145.06819999999993,2,206.4428,115.2864,20.147036586107113,197.95145,0,0,149,149,S2 step 11 + greedy quarter,sumsy,5,-3.637978807091713e-12
